text,label
"$ECONX: November Average Hourly Earnings M/M +0.2% vs +0.3% https://t.co/M9gpUZQoF7 consensus, prior +0.36% from +0… https://t.co/wWgQrqkNXh",1
U.S. Well Services initiated at buy with $3.50 price target at Stifel,1
Why Did Altria Take A Hit Of $4.5 Billion On Its Bottom Line?,0
EUR/USD Daily Forecast – Euro Falls Into a Range Near Trendline Support,0
"Nasdaq closes about 21 points, 0.2%, higher",1
WiLAN signs wireless license with LG; shares +7% PM,1
LogicBio -26% as FDA puts hold on LB-001,0
Oil tumbles as U.S. gasoline supplies rise by most since January https://t.co/t07uydxG2K via @business https://t.co/FpfskYKqZM,0
Swiss investor adviser Ethos calls for Credit Suisse overhaul after spying,0
"China to buy additional $32 billion in U.S. farm goods over two years, sign deal in January: USTR",1
TJX extends gain after guidance update,1
Sell-siders on board with Bristol-Myers Squibb's Q4 & outlook,0
$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOLâ€¦ https://t.co/PG849ZPziP,0
Morgan Stanley bullish on Eldorado Resorts ahead of Caesars combination,1
BlackRock admonishes Siemens for environmental actions,0
Here's Why Collegium Pharmaceutical Rose as Much as 20.7% Today,1
Wall Street pulls back from record highs after four-day rally,0
Hedge Funds Have Never Been Less Bullish On MDC Partners (NASDAQ:MDCA),0
"Oaktree Strategic Income NII misses by $0.02, misses on total investment income",0
"Positive technical divergences are forming on the weekly charts for the Dow, S&P 500 and the Nasdaq. https://t.co/8W5rJovpTh",1
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",1
Apple forecasts 100M+ 5G iPhone sales - report,1
"Pound and stocks jump on UK election, talk of US-China deal",1
"Philip Morris EPS beats by $0.01, beats on revenue",1
Why China's coronavirus is more dangerous for the global economy than SARS was in 2003 https://t.co/diuqsVLFOD via @BW,0
Markets trending lower despite positive jobs report,0
$F - Ford Presents A Safe 6.6% Return With A High Margin Of Safety. Read more: https://t.co/1tXzCl73jL #trading #economy #markets,1
$W (+4.9% pre) BofA Securities Upgrades Wayfair (W) to Buy  https://t.co/HZ6qUNSeSE,1
GrubHub stock falls after D.A. Davidson turns bearish,0
$OHI - Sell Omega Healthcare: 50% Downside To Generous NAV Estimate. https://t.co/pERjattFTn #finance #business #trading,0
"$HXL - Citing aero ties, Wells slashes PT on Hexcel https://t.co/wU5P2i8WBU",0
$TOPS moving good today. Just play the movement. But don't get stuck holding the bag.,1
Yum Brands' stock tumbles as coronavirus and Pizza Hut's weak sales expected to hit 2020 results,0
"$ICPT (+5.5% pre) Intercept Pharma (ICPT) NDA for OCA Accepted by FDA, Grants Priority Review - SI https://t.co/W715mhpgvU",1
Core US PPI surprises on the downside,0
"Casper Sleep stock down 12% on second day of trading, falls below IPO issue price",0
History suggests there's a good chance gold will bounce back strongly after this month's pummeling… https://t.co/2B4ciDnlmW,1
WTI Slips From 12-Week Highs After Surprise Crude Inventory Build https://t.co/IQFM0x0KXt,0
"Demand for U.K. Office Space as Strong as Ever, Says JLL U.K. CEO",1
A surge in the number of people who can’t pay their debts is raising eyebrows in Canada (via @fournierwire &… https://t.co/s9LVxRxbj1,0
We got 3 pieces of good news about the U.S. economy on Wednesday: Morning Brief,1
Merck's Keytruda OK'd in Europe for first-line HNSCC,1
Benchmark says this roof supplier is a Buy,1
"Macy's lowers full-year sales guidance, now sees same-store sales down 1.5% to down 1%",0
Stocks Gain as U.S. Economy Signals Strength -- Update #SP500 #index #MarketScreener https://t.co/e9i8yV5o1I https://t.co/phbncHu6aL,1
World Bank's Malpass upbeat on prospects for progress on debt relief #economy #MarketScreener… https://t.co/tILUoEQkYC,1
"Nasdaq down about 4 points, 0.1%, at open",0
Prices for key food staples are starting to soar in some parts of the world https://t.co/DZBxH4MynX,0
Milestone’s Expansion Continues; Opens Big Spring Facility in Northern Midland Basin,1
"The crash in energy prices has hit Norway, Europe's biggest oil producer, forcing it to prop up its currency for th… https://t.co/QGwT3uy5yp",0
"Dow futures down 45 points, or 0.2%; S&P 500 futures lose 3 points, or 0.1%",0
"Hedge Funds Have Never Been This Bullish On HTG Molecular Diagnostics, Inc. (HTGM)",1
Stock Market Update: Financials sector turns negative amid lower yields,0
Huntsman named Conviction Buy at Goldman in chemical sector shuffle,1
"Steel Giant to Axe 3,000 Jobs as Crisis Rips Through Europe",0
Dollar Hits 1-Week Low as Trade Developments Awaited,0
Qualcomm Projects Uneven Sales Growth on Pickup of 5G,0
"Beyond Air EPS misses by $0.09, misses on revenue",0
Madison Square Garden blows past Q4 earnings estimates,1
S&P 500 Price Forecast – Stock Markets Confused By Trade Deal,0
STOCKS AT THE CLOSE: - Dow down 0.15%  - Nasdaq down 0.33%  - S&P down 0.18% https://t.co/0eNL2UOd9a,0
$SCANX: Stocks/ETFs that traded to new 52 week highs/lows this session - New highs (116) outpacing new lows (12) https://t.co/Z9LxXmhlqF,1
General Motors' Q4 Profit Beat Estimates Despite Huge Strike Costs,1
CFNAI falls sharply in October,0
$SUMRX: Economic Summary: Nonfarm Payrolls in November blow past expectations; Unemployment ticks lower to 3.5% https://t.co/cS5AJkoKmU,1
Wells still bullish on T-Mobile after unsurprising CEO change,1
"Asia shares bounce, hope for best on U.S.-China trade #economy #MarketScreener https://t.co/j8MxRanCYy https://t.co/WSMCSC8eKo",1
"$USO $XLE $OIL - Oil slides amid output uncertainty, forecast for big Cushing stockpile gain https://t.co/1EV0cQBSx6",0
Markets May Rally as Tariff Relief Outshines Trade-Pact Letdown,1
$SGBX holding overnight.....  its a matter of time here... Chart looks perfect.,1
MaxLinear +1.3% as Needham leaves sidelines,1
$QTRH - WiLAN signs wireless license with LG; shares +7% PM https://t.co/LBIZqbgJv0,1
Nasdaq at record high as investors look past coronavirus impact on supply chains https://t.co/e3P2dKgaY9,1
"Gold's haven reputation took a serious beating, with prices tumbling as investors sought to free up cash amid a bro… https://t.co/59kM1nufrI",0
Amazon to create 500 new jobs in Florida as part of plans to open a fulfillment center in Auburndale,1
$NCBS: Hovde Group cuts to Market Perform,0
"$PCYG - Park City Group EPS misses by $0.01, misses on revenue https://t.co/TEeqc9vO62",0
"MDCO, TIF among premarket gainers",1
Why MTY Food Group Inc.'s (TSE:MTY) High P/E Ratio Isn't Necessarily A Bad Thing,1
"$TMUS $S - Texas AG settles with T-Mobile, Sprint https://t.co/Beup6Aqvqv",1
Wayfair stumbles after Citron takes another whack,0
"UnitedHealth's stock rallies to pace the Dow's gainers, after SunTrust boosts price target",1
Hedge Funds Have Never Been This Bullish On First Financial Bankshares Inc (FFIN),1
Oil slips as concerns over U.S.-China trade talks drag on,0
$SMLP - 5 Reasons To Sell Summit Midstream Partners. Read more and get updates on any stock!… https://t.co/MUFJz0kuhI,0
Abiomed down 9% on study questioning value of impella heart pump,0
"The New York Fed's March survey of consumer expectations showed ""a substantial deterioration in financial and econo… https://t.co/jKdqGTgCm9",0
Nokia's surprise profit rise fails to salvage 2019 dividend,0
"After a 60% drop in 6 months, Bank of America says buy pot stock Canopy",1
Ex-Och-Ziff Manager Sentenced to 3 Months in Bribery Case,0
"$GBX: Greenbrier beats by $0.20, misses on revs; suspending FY20 guidance https://t.co/KhXutNgMZW",0
Rush to Green Sparks Concern of Bubble in ESG Assets,0
"Gold is going to $2,500, $3,000 an ounce: investment expert https://t.co/hlkzcR2CaY https://t.co/74Nz6TV9Qn",1
News Corporation (NWS): Hedge Funds Are Snapping Up,1
Ocular Therapeutix up 11% premarket on encouraging OTX-TIC data,1
"Dec. WTI oil down $1.84, or 3.2%, to settle at $55.21/bbl",0
"Perceptron EPS misses by $0.02, misses on revenue",0
Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,1
Disruptions caused by #COVID19 are starting to ripple through #emergingmarkets. March data show sharp slowdowns in… https://t.co/oufpbwIhJb,0
.@KansasCityFed labor market conditions indicators for March register the largest single-month declines in the hist… https://t.co/42NahsEKmB,0
$AMGDF - Aston Martin revs higher again https://t.co/UrO6ZVkNgb,1
AUD/USD: There Could Be Some Upside Once Markets Calm Down. https://t.co/WfSuPlqOxE #business #economy #markets,1
"U.S. job openings remained elevated in February, prior to the unprecedented surge in layoffs https://t.co/0XdZbEhmKj https://t.co/qX0INGsJYQ",0
"HollyFrontier outlines new biodiesel project, to buy back $1B in shares",1
CoreLogic Reports February Home Prices Increased by 4.1% Year Over Year https://t.co/AfjHcwfb5n https://t.co/DPrLjn1AK8,1
"Nasdaq up 14 points, or 0.2%",1
"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble… https://t.co/t6dCbMr0C3",0
"Investcorp Credit Management BDC NII beats by $0.01, beats on total investment income",1
"Teva, Bausch Could Be Next to File for Bankruptcy",0
Health Care Up As Boost To Risk Appetite Buoys Biotech Cos -- Health Care Roundup #economy #MarketScreener… https://t.co/Xs7bcK9UPj,1
"""The worst is behind us for this cyclical bear market that began two years ago, not last month,"" said a Morgan Stan… https://t.co/e8xnMsmKNI",1
$SBUX - Starbucks Likely Range Bound After Inconclusive Q4 2019 Earnings. Sign up for updates on Seeking Alpha!… https://t.co/I9CAnlrces,0
Oil Begins To Move Lower – Will Our Predictions Come True?,0
Oil trades at 3-month high https://t.co/6F8tuUZLyb,1
Sterling climbs as Tories extend polling lead https://t.co/5Glx96ilVP,1
$SRPT higher by 4.5% today clearing 21 MA and nearing Feb OpEx value range breakout,1
Sanderson Farms stock price target raised to $159 from $150 at J.P. Morgan,1
$CAMT - Camtek surge 8% as Q1 shipments in-line with guidance https://t.co/hJtWmuE9GD,1
$USA $CRF $SCHX - It's time to buy stocks - Morgan Stanley's Wilson https://t.co/sk5Ll4yTei,1
$NVEE - NV5 receives $34M LNG contract https://t.co/il2wdWhMGB,1
The Lazard (NYSE:LAZ) Share Price Is Down 26% So Some Shareholders Are Getting Worried,0
Hedge Funds Are Dumping Qudian Inc. (QD),0
Netflix downgraded to ‘underperform’ at Needham,0
Crypto Exchange BitMex Hit With $300 Million Investor Suit,0
Coca-Cola Breaks Down a Record Quarter,1
"Hackers have gained access to thousands of Disney+ user accounts, selling them for between $3 and $11, according to… https://t.co/WjNynp7g4w",0
Hedge Funds Aren’t Crazy About Hutchison China MediTech Limited (HCM) Anymore,0
$UN $UL - Unilever sees Lipton as still attractive https://t.co/Fq8ipeFAJn,1
"$BABA (+0.9% pre) India’s Paytm Secures $1 Billion Investment From SoftBank, Ant Financial - WSJ https://t.co/te2gKEhrdY",1
"Earnings Miss: Neurocrine Biosciences, Inc. Missed EPS By 52% And Analysts Are Revising Their Forecasts",0
Evercore downgrades bluebird bio and Clovis in premarket analyst action,0
Shares of Wayfair $W jumped after the online furniture retailer said its revenue-growth rate more than doubled towa… https://t.co/YoBeeeFVNZ,1
U.S. dollar down 0.1% at 109.88 Japanese yen,0
"Dow Drops 400 Points, Turns Red For 2020, Tests Critical Technical Level https://t.co/E0fciQS1cY",0
$MARK strong into the close..... news coming?,1
Plus500 revenue soars nearly 500% as volatility fuels boom in bets https://t.co/MJgXeryFYK,1
Twitter reports first quarter of $1 billion in revenue,1
U.S. Productivity Rose Less Than Forecast in Fourth Quarter,0
Amarin down 6% after Vascepa-stoked run-up; lack of effect in plaque study,0
The upward trend should continue #AlignTechnology #Stock #MarketScreener https://t.co/mqaYfTu2YU https://t.co/BXKZuc30QY,1
$TEUM - Pareteum +8% after CEO termination https://t.co/a4kFbWyQ6N,1
Protalix Bio +25% premarket on successfully completing pre-BLA meeting for accelerated approval of PRX‑102,1
Small-cap health firms that soared after announcing plans to tackle the new coronavirus have seen big rallies. Now… https://t.co/jQvx2QbLK6,1
Stock Market Update: eBay shares rise on takeover report,1
$NXPI - NXP's preliminary Q1 revenue misses estimates https://t.co/4fBC6WHkkY,0
Adding $CIFS for next week. Love this kind of bottom setups.,1
$DIS - Disney -1.5% as Wells moves to side on parks worries https://t.co/KpVmXMYUHb,0
"$XB1:COM $UGA $PSX - U.S. gasoline futures in freefall, close at all-time lows https://t.co/TAPZU4L0L6",0
$ITCI - Intra-Cellular Therapies: This Small Cap Biotech Will Not Be Small For Long. https://t.co/ugRiEpDWjK #economy #investing #markets,1
Stock Market Update: Futures point to lower open amid more trade noise; Target and Lowe's rise,0
"China's electric car sales slump, squeezing automakers https://t.co/JizkYc3JRz https://t.co/g9nC7IuOvD",0
Kohl's stock price target cut to $50 from $53 at Wedbush,0
TJX Q3 TJX International same-store sales up 6%; FactSet consensus up 4.1%,1
"CNA +6.8% after dividend boost, Q4 beat",1
"Owens Corning Upgraded On Strong Insulation, Roofing Potential",1
"Elon Musk says Tesla has 187,000 orders for its Cybertruck, less than 48 hours after the broken-glass reveal https://t.co/AtBQDgnjUP",1
$SAEX (-9.8% pre) SAExploration Announces Receipt of Nasdaq Non-Compliance Letter - SI https://t.co/6o6zRnnfsf,0
The Retail Apocalypse Is Accelerating. https://t.co/3H13y274yj #business #trading #stocks,0
"CDW EPS beats by $0.09, beats on revenue",1
The Federal Reserve's rescue of the overnight lending market appears to be having an unintended side effect: it's j… https://t.co/8Ko2fxHj7W,0
Uber stock price target raised to $54 from $50 at Deutsche Bank,1
"Dow up 121 points, or 0.4%; S&P 500 gains 11 points, or 0.4%",1
$ENOB - Enochian Bio +18% premarket on acquiring exclusive license for HBV https://t.co/9SXw58tWGV,1
Plus500 revenue soars nearly 500% as volatility fuels boom in bets https://t.co/z0wVldkXvY,1
"$LNN: Lindsay Corp beats by $0.04, reports revs in-line https://t.co/DRuphR9XZM",1
"Hong Kong Airlines to cut 400 jobs, ask employees to take unpaid leave: SCMP",0
"Airlines, Cruises, Theme Parks, Rental Cars, Casinos leading pre-market movers higher, the beaten down Travel-related names",1
"BCE EPS misses by $0.01, misses on revenue",0
Oil rises a second day in 'relief rally' over China coronavirus,1
Samsung Electronics executive receives jail term over union-busting: media,0
Theravance readies $150M stock offering; shares down 5% after hours,0
"Dow industrials end around 175 points higher, up 0.6%",1
Hedge Funds Have Never Been This Bullish On Osisko Gold Royalties Ltd (OR),1
$RCKT - Rocket Pharma down 5% after hours on equity offering https://t.co/sh8CK8vyUS,0
"HollyFrontier OKs new $1 billion stock buyback program, to build new renewable diesel unit",1
Spotify Double Downgrade Reflects Prospect of Slower Revenue Growth https://t.co/jMJ3N4A06T,0
Ford risks Mustang fan backlash with SUV: They'll need to pry gas-powered Mustangs from 'my cold dead fingers',0
Foot traffic at U.S. malls is on the rise as the Thanksgiving holiday approaches https://t.co/kCQ8ReNEBA,1
Tech Breakthrough Could Spark A Geothermal Energy Boom,1
Home Depot's stock rises toward record high ahead of earnings report,1
Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener… https://t.co/zhRhHEhkvw,0
US Homeowner Equity Rises by $457 Billion in Past 12 Months,1
"Toyota lifts profit outlook, mulls alternatives to China-made parts amid virus outbreak",1
$OYST: Cowen starts at Outperform,1
$EYPT - EyePoint Still Has A Very Promising Future. https://t.co/P4G9LjKFsC #markets #trading #finance,1
